name,population,longitude,latitude
Clyde,3771,-99.49369,32.40596
Comanche,4197,-98.60366,31.89737
Franklin,1610,-96.48524,31.02602
Howe,2798,-96.61221,33.50872
Jourdanton,4275,-98.54641,28.91803
La Coste,1119,-98.81003,29.31079
La Villa,2600,-97.92861,26.29868
Laguna Vista,3212,-97.29025,26.10091
Leakey,424,-99.76145,29.72884
Olmos Park,2390,-98.48752,29.47884
Plano,283558,-96.69889,33.01984
Richwood,3830,-95.40994,29.05608
Rockdale,5609,-97.00137,30.65548
Rosenberg,35510,-95.80856,29.55718
Selma,9108,-98.30585,29.58439
Uvalde Estates,2171,-99.83228,29.16524
Waxahachie,33384,-96.84833,32.38653
Weatherford,28742,-97.79725,32.7593
Whitewright,1633,-96.39248,33.51289
Chantilly,23039,-77.4311,38.89428
Clintwood,1325,-82.45598,37.15011
Dunn Loring,8803,-77.22165,38.89344
Edinburg,1069,-78.56585,38.82095
Greenbriar,8166,-77.40082,38.87345
Honaker,1392,-81.97429,37.01622
Huntington,11267,-77.07081,38.79234
Lyndhurst,1490,-78.94502,38.0293
Madison,220,-78.2575,38.38041
Marion,5957,-81.51484,36.83484
Nellysford,1076,-78.87224,37.89042
Oak Grove,1777,-77.40388,38.984
Rocky Mount,4799,-79.89198,36.99764
Ruckersville,1141,-78.36917,38.23319
Shawsville,1310,-80.25532,37.16847
Spotsylvania Courthouse,4239,-77.58777,38.19791
Elkins,7226,-79.84673,38.92594
Granville,2554,-79.98729,39.64591
Logan,1649,-81.99346,37.84871
Marmet,1450,-81.56706,38.24538
Pineville,628,-81.53705,37.58317
Oak Valley,3483,-75.1624,39.80122
Deer Park,3192,-89.03619,41.29503
Coventry Lake,2990,-72.33258,41.77232
Old Mystic,3554,-71.96174,41.39149
Thomaston,1910,-73.07316,41.67399
Carlisle,4168,-93.49105,41.50082
Cascade,2271,-91.01486,42.29862
Ely,2074,-91.58518,41.87362
Greene,1120,-92.80242,42.89581
Guttenberg,1861,-91.09957,42.78582
Manson,1615,-94.53414,42.52914
Marcus,1070,-95.80751,42.82582
Panora,1085,-94.36302,41.69165
Rockwell,1019,-93.19187,42.98524
Sergeant Bluff,4520,-96.35864,42.40388
Winfield,1142,-91.44127,41.12308
Astoria,1086,-90.35957,40.22754
Braidwood,6172,-88.21228,41.26503
Carbon Cliff,2037,-90.39068,41.49476
Chicago,2746388,-87.65005,41.85003
Chicago Heights,30284,-87.6356,41.50615
Dolton,23197,-87.60727,41.63892
Farmington,2460,-88.31591,41.94475
Fulton,3369,-90.15957,41.86725
Gifford,1092,-88.02115,40.30587
Glencoe,8945,-87.75812,42.13503
Joliet,147861,-88.0834,41.52519
Lyons,10722,-87.81811,41.81337
Monticello,5509,-88.5734,40.02781
Pekin,33223,-89.64066,40.56754
Richmond,1557,-89.36898,40.36087
Schaumburg,74693,-88.08341,42.03336
Waukegan,88475,-87.84479,42.36363
Wayne,2444,-88.2423,41.95086
Anderson,55305,-85.68025,40.10532
DeMotte,3814,-87.19864,41.19504
Russiaville,1098,-86.27138,40.41754
Valparaiso,32626,-87.06114,41.47309
Waterloo,2248,-85.01997,41.43199
Westfield,36738,-86.12749,40.04282
Attleboro,44284,-71.28561,41.94454
Bedford,12502,-71.27617,42.49065
Bolton,4220,-71.60784,42.43343
Cochituate,6569,-71.36423,42.32093
Conway,1841,-72.69953,42.50981
Essex,1471,-70.78283,42.63204
Fairhaven,16453,-70.90365,41.6376
Gardner,20333,-71.99813,42.57509
Harvard,6085,-71.58284,42.50009
Carnot-Moon,11372,-80.21736,40.51856
Fort Campbell North,13685,-87.46056,36.65429
Fort Polk South,9038,-93.21578,31.0511
Four Corners,26116,-81.64738,28.33287
Zephyrhills West,5865,-82.20556,28.23081
Cannon Air Force Base,2245,-103.32444,34.39689
Helena Valley West Central,7883,-112.06044,46.66291
Horizon West,14000,-81.6227,28.43383
Key Vista,1757,-82.77038,28.1947
Queenland,1929,-76.79126,38.80524
Summit View,7236,-122.35202,47.13632
Lake Camelot,1686,-89.7421,40.63065
Little Rock Air Force Base,1291,-92.15955,34.89149
Washington Street Courthouse Annex,0,-86.97298,34.80264
Rodríguez,2604,-56.53797,-34.381
Nuevo Berlín,2450,-58.05858,-32.97974
Nueva Helvecia,10054,-57.23333,-34.3
Fray Bentos,23279,-58.31067,-33.11651
Cebollatí,1609,-53.79425,-33.26703
Cardona,4600,-57.36954,-33.87049
Shumanay Shahri,0,58.9306,42.63433
Tirmiz,140385,67.27833,37.22417
Sirdaryo,28800,68.66167,40.84361
Qorao‘zak,0,60.01701,43.02207
Jizzax,152642,67.82842,40.12341
Karmana Shahri,0,65.37545,40.13782
Sultonobod,20000,72.97647,40.76461
Chateaubelair,735,-61.24043,13.29069
Yumare,15661,-68.67328,10.59703
Villa Bruzual,55244,-69.11968,9.33186
San Lorenzo,8343,-63.92452,10.22301
San Joaquín,69894,-67.79348,10.26061
Rubio,93197,-72.35569,7.70131
Puerto Ayacucho,125840,-67.58343,5.66049
Pregonero,0,-71.76595,8.01909
Pedraza La Vieja,0,-71.05934,7.9168
Lobatera,14041,-72.24731,7.92978
Guaraque,0,-71.73562,8.15405
Encontrados,26121,-72.2346,9.05983
El Palmar,0,-61.90713,8.01082
Calderas,0,-70.44745,8.91426
Cabudare,102686,-69.26203,10.02658
Betijoque,0,-70.73283,9.38121
Thái Nguyên,249004,105.84817,21.59422
Thạch Hà,0,105.86122,18.36788
Đại Tân,5881,108.05,15.83333
Tánh Linh,0,107.68095,11.08421
Thị Trấn Sìn Hồ,0,103.23438,22.36647
Qui Nhon,210338,109.22367,13.77648
Quan Hóa,0,105.10024,20.38481
Phủ Lý,31801,105.91221,20.54531
Ninh Bình,36864,105.97965,20.25809
Thị Trấn Na Sầm,0,106.6151,22.05639
Mỹ Xuyên,0,105.98984,9.56006
Hạ Long,148066,107.07336,20.95045
Đình Lập,0,107.09812,21.54633
Đắk Tô,0,107.8389,14.66092
Chơn Thành,0,106.63536,11.42821
Chí Thạnh,0,109.21522,13.30845
Chi Nê,0,105.778,20.49056
Cẩm Xuyên,0,106.00132,18.25029
Ba Tri,0,106.5902,10.04427
Ấp Tân Ngãi,8887,106.28333,10.23333
Thị Trấn Hòa Bình,0,105.62916,9.28471
Bút Sơn,0,105.85482,19.85797
Bo,0,105.53625,20.67264
Đinh Văn,16036,108.24282,11.78624
Đạ Tẻh,0,107.49092,11.51148
Ngã Bảy,0,105.82096,9.81371
Trần Văn Thời,0,104.97914,9.07713
Quận Năm,0,106.66745,10.75567
Huyện Bảo Lâm,0,107.76252,11.69958
Xã Tân Thanh,0,108.06967,11.7522
Safotu,1207,-172.40177,-13.45132
Lotofagā,1126,-171.85781,-13.97643
Muscle Shoals,13706,-87.66753,34.74481
Bald Knob,2908,-91.56791,35.30981
Clarksville,9433,-93.46657,35.47147
Dermott,2720,-91.43595,33.52539
Eureka Springs,2083,-93.73797,36.40118
Gravette,3232,-94.45355,36.42202
Greenland,1388,-94.1752,35.99425
Lincoln,2431,-94.42355,35.94953
Lowell,8549,-94.13076,36.25535
McGehee,3919,-91.39956,33.629
Monticello,9820,-91.79096,33.629
North Little Rock,66504,-92.26709,34.76954
Pottsville,3082,-93.04906,35.24814
Prairie Grove,5186,-94.31771,35.97591
Waldron,3442,-94.09076,34.89843
Wrightsville,2260,-92.21681,34.60232
Washington,689545,-77.03637,38.89511
Cheswold,1415,-75.58576,39.21928
Bellview,23355,-87.31497,30.46159
Brooksville,7854,-82.38991,28.55554
Brownsville,15313,-80.24116,25.82176
Buckingham,4036,-81.73203,26.67507
Bushnell,2995,-82.11286,28.66499
Coral Gables,51117,-80.26838,25.72149
De Leon Springs,2614,-81.35286,29.11989
Deerfield Beach,79768,-80.09977,26.31841
Ellenton,4275,-82.5276,27.52171
Fort Walton Beach,21817,-86.61707,30.42059
Fruit Cove,29362,-81.64176,30.11107
Homestead,80737,-80.47756,25.46872
Mango,11313,-82.30648,27.97974
Palm Coast,82893,-81.20784,29.58497
River Park,5222,-80.34727,27.31421
Saint Cloud,35183,-81.28118,28.2489
Siesta Key,6565,-82.54526,27.26785
Aragon,1243,-85.05606,34.04565
Romodanovo,9646,45.32962,54.42753
Pshada,2875,38.40317,44.47097
Privodino,3140,46.50238,61.07599
Poputnaya,6279,41.4392,44.5125
Polyane,0,28.88485,56.88089
Pikalëvo,22072,34.16639,59.51833
Petrov Val,14853,45.20958,50.14337
Pervomayskoye,4473,29.7424,60.35922
Peno,5187,32.74262,56.92624
Pechenga,2791,31.17027,69.52587
Opechenskiy Posad,1924,34.11731,58.2751
Okulovka,13852,33.29083,58.40083
Novosemeykino,9646,50.35428,53.37056
Novorzhev,3988,29.33378,57.02942
Novorozhdestvenskaya,6780,39.94968,45.86057
Novopavlovsk,24408,43.63417,43.96222
Novyy Izborsk,1475,27.97306,57.77079
Nizhniy Chir,4765,43.0865,48.35973
Nikolayevsk,16044,45.45953,50.02824
Natyrbovo,3377,40.62639,44.73
Myshkin,5932,38.45448,57.78973
Mugi,3377,47.42077,42.29944
Monino,19852,38.19362,55.84244
Mikhaylovskaya,8050,40.59639,44.99472
Mikhaylovka,4344,55.89193,54.805
Meshcherino,4207,38.36002,55.19567
Mamontovka,8817,37.81972,55.98083
Makhalino,5210,46.22108,53.08543
Makhachkala,596356,47.50236,42.97638
Lyubertsy,154650,37.89322,55.67719
Lisiy Nos,4759,30.02008,60.01686
Kupavna,11000,38.13136,55.74576
Kubinka,25942,36.70392,55.57957
Elsberry,1986,-90.78096,39.16672
Florissant,52268,-90.32261,38.78922
Gideon,1041,-89.91926,36.45201
Hannibal,17839,-91.35848,39.70838
Hartville,596,-92.51044,37.25088
Macon,5436,-92.47269,39.74226
Marceline,2154,-92.94825,39.71197
Pevely,5652,-90.39512,38.28339
Purdy,1103,-93.92076,36.81729
Saint Clair,4724,-90.98097,38.34533
Stover,1074,-92.99187,38.44086
Tipton,3377,-92.77992,38.65558
Weatherby Lake,1848,-94.69607,39.23778
Wright City,3445,-91.02014,38.82755
Conehatta,1342,-89.28534,32.45125
Crystal Springs,4939,-90.35704,31.98738
Gulfport,71856,-89.09282,30.36742
Magee,4368,-89.73369,31.87377
Nicholson,3092,-89.69367,30.47714
Rawls Springs,1254,-89.37145,31.38073
Sardis,1661,-89.91592,34.43705
Taylorsville,1302,-89.42812,31.8296
Yazoo City,11245,-90.40565,32.85513
Bayboro,1243,-76.77021,35.14294
Bayshore,3393,-77.78748,34.28961
Beaufort,4212,-76.66382,34.71822
Bladenboro,1726,-78.78752,34.53878
Burgaw,4100,-77.9261,34.55211
Edneyville,2367,-82.34095,35.39401
Glen Raven,2750,-79.47641,36.11319
Greensboro,285342,-79.79198,36.07264
Harrisburg,14539,-80.65784,35.32395
Lake Lure,1184,-82.20483,35.4279
Locust,2966,-80.42534,35.25987
Maury,1685,-77.58608,35.48211
Morrisville,23820,-78.82556,35.82348
Pine Level,1861,-78.24444,35.51322
Ramseur,1701,-79.65253,35.73347
Rural Hall,3126,-80.29338,36.24042
Saint Pauls,2035,-78.97114,34.80655
Spruce Pine,2134,-82.06456,35.9154
Taylorsville,2078,-81.17647,35.9218
Windsor,3785,-76.94606,35.99849
Cape May,3514,-74.90601,38.93511
San Joaquin,4497,124.43003,12.16697
Del Monte,11035,121.0177,14.6418
San Emilio,0,120.61167,17.22611
Salvacion,2494,123.4738,13.6017
Salawagan,6508,125.115,7.70528
Sagrada,3034,123.4527,13.5301
Sabang,3470,120.80361,14.30556
Sabang,4916,123.93333,12.73333
Saavedra,2190,123.37158,9.98517
Rosario,0,120.4863,16.2304
Rizal,2764,124.1343,12.8864
Quipot,2883,123,11.28333
Pulo,3152,121.0147,14.9622
Prosperidad,4470,123.3085,10.51596
Pinagsabangan,4586,121.26812,13.26559
Pilar,8591,123.6724,12.9231
Paoay,3284,120.5221,18.0616
Panikian,2878,126.02418,7.0107
Panabuan,2528,120.9627,5.9616
Palangue,9567,120.81139,14.28417
Palampas,9037,123.4208,10.52506
Pagadian,186852,123.437,7.8257
Paagahan,3621,121.401,14.4447
Osmeña,4866,119.92583,10.52083
Oslob,3724,123.4315,9.5211
Olongapo,221178,120.28278,14.82917
New Bohol,3749,125.8363,7.5233
Bantacan,3299,126.1298,7.604
Montevista,10147,125.98889,7.69333
Mogpog,3192,121.86139,13.47444
Mileb,2758,124.58389,6.89861
Mexico,43694,120.7198,15.0646
Medina,9201,125.02444,8.91222
McKinley,2213,123.2592,10.0844
Mayantoc,6250,120.377,15.6199
Masaguisi,2481,121.44841,12.75452
Stolwijk,3730,4.77361,51.9725
Scheveningen,23000,4.27557,52.10461
Peelo,6635,6.56208,53.01719
Paterswolde,3655,6.56528,53.145
Brielle,2765,4.1625,51.90167
Borgharen,1735,5.6875,50.8775
Beers,1275,5.82778,51.72583
Baarn,24584,5.2875,52.21167
Op Buuren,1490,5.05847,52.12769
Straumen,1670,11.29617,63.87163
Llacanora,648,-78.42719,-7.1928
Boţeşti,2292,27.88333,46.8
Borăscu,3641,23.28333,44.7
Blândeşti,0,26.86667,47.7
Bistriţa,81318,24.50011,47.13316
North Barrington,3022,-88.14063,42.2078
Schitu,1255,28.62829,43.94279
Satu Nou,1336,28.15,46.35806
Sătmărel,1403,22.79536,47.7347
Săteni,1427,25.41683,44.97129
Sălcioara,1087,28.88333,44.76667
Sasca Montană,787,21.70915,44.88546
Sălard,4109,22.05,47.21667
Ruginoasa,6220,26.85,47.25
Retevoiești,1860,24.83797,45.14016
Rădești,1460,27.78936,46.07263
Raciu,1581,25.44106,44.81791
Gârlenii de Sus,1626,26.79491,46.65414
Prigor,2880,22.11333,44.93833
Popoveni,1036,23.78208,44.288
Poiana Mărului,3315,25.3,45.6
Podari,6302,23.78333,44.25
Plutonița,1191,25.79145,47.48081
Plosca,6404,25.13333,44.03333
Plopu,2282,26.15,45.01667
Pârâu,0,25.18333,45.85
Pâncota,7133,21.7,46.33333
Pânceşti,0,27.15314,46.90296
Pesceana,2017,24.15,44.88333
Păltinoasa,5635,25.95,47.55
Palazu Mare,3714,28.60114,44.22902
Osoi,1647,27.80091,47.09479
Odoreu,4765,23,47.8
Odăile,1080,26.55,45.38333
Negoești,1060,26.50151,44.23065
Neagra Șarului,1639,25.32923,47.23907
Nanov,3545,25.3,44
Murfatlar,10906,28.41667,44.18333
Mogoș,158,23.28038,46.27554
Mihălceni,1016,27.30466,45.44493
Mihai Viteazu,3291,28.68333,44.63333
Micfalău,1975,25.83737,46.05342
Miceşti,4061,24.86667,44.95
Mica,3799,23.93333,47.13333
Mereşti,1395,25.45,46.23333
Maxut,2277,26.89204,47.4404
Mărginenii de Sus,1232,25.75228,44.93172
Măldăreşti,2033,24,45.11667
Măceşu de Sus,1692,23.7,43.91667
Luduş,17165,24.1,46.48333
Leu,5404,24,44.18333
Largu,1769,27.15,44.96667
Lăpuşnicel,1279,22.22694,44.98306
Jilavele,3747,26.53333,44.76667
Jiana,839,22.71278,44.40184
Izvoarele,1489,26.31374,44.16968
Izvoarele,2578,25.38333,43.81667
Iordăcheanu,570,26.2392,45.04392
Horia,2205,21.46287,46.20847
Gulia,1750,26.60854,47.41203
Grozeşti,2219,23.31667,44.65
Grojdibodu,3282,24.26667,43.75
Greaca,2796,26.33944,44.10944
Grăniceri,2547,21.3,46.51667
Grămeşti,3097,26.15,47.91667
Gorbăneşti,3587,26.85,47.78333
Glina,7227,26.25,44.38333
Glimboca,1865,22.31667,45.48333
Girov,7396,26.51667,46.95
Gârceni,2561,27.28333,46.76667
Ghiroda,4857,21.30028,45.76389
Ghioroc,3998,21.58333,46.15
Gălăneşti,6211,25.8,47.91667
Frumoasa,2587,25.46667,43.8
Fratoștița,2381,23.57044,44.58671
Ferești,2151,27.70093,46.78179
Fărcașu de Jos,1876,24.45901,44.13539
Fărcaș,593,23.75,44.6
Făcăi,1061,23.82029,44.27356
Cârna,1737,23.60153,43.88613
Dumeşti,4732,27.35,47.18333
Băile Drânceni,4719,28.10083,46.81361
Drănic,1296,23.84678,44.05519
Drăguşeni,2762,26.81667,48.01667
Drăgușeni,1234,23.0778,47.90541
Drăguşeni,5297,27.75,45.96667
Domaşnea,1446,22.31667,45.08333
Dolheștii Mici,1310,26.55178,47.43633
Ștei,6529,22.45,46.53333
Dobroteşti,5096,24.88333,44.28333
Desa,4981,23.03333,43.86667
Decebal,1092,22.75603,47.7663
Daia,3090,25.98333,44
Cuza Vodă,2898,27.79267,45.59595
Curtuișeni,2839,22.20263,47.54633
Cucuteni,1454,26.93333,47.28333
Crucea,3413,28.23333,44.53333
Crişeni,2390,23.05,47.23333
Crevedia,6674,25.93333,44.6
Crăciuneşti,4283,24.58234,46.4793
Coșani,1514,24.19188,45.00788
Corneşti,1797,23.68333,47.03333
Cornăţelu,1751,25.66667,44.75
Copăceni,3043,26.09374,44.26297
Copăceni,1120,23.73886,46.59675
Conduratu,1290,26.43365,44.97236
Comănești,1299,25.98836,47.66939
Colelia,1428,27.00693,44.76112
Colceag,5473,26.35,44.95
Ciugud,2613,23.61667,46.05
Câmpia Turzii,26457,23.88333,46.55
Cerdac,1571,26.51638,46.23794
Ceptura de Sus,5204,26.31667,45.01667
Ceauru,2295,23.20211,45.01175
Carpen,2978,23.25,44.33333
Caporal Alexa,1248,21.58316,46.33793
Căciulați,1649,26.17255,44.62741
Bunila,455,22.66667,45.7
Bumbeşti-Jiu,10445,23.4,45.16667
Bujoru,2018,25.56667,43.71667
Bucovineni,3885,26.33333,47.85
Brusturoasa,3479,26.2,46.51667
Bogata,1393,26.18655,47.40789
Bodoc,2466,25.85,45.95
Bârna,1531,22.05,45.71667
Bâcu,1386,25.88904,44.48259
Berveni,3536,22.46667,47.75
Batăr,5143,21.81667,46.7
Basarabi,1685,26.43972,47.4537
Balşa,1200,23.11667,46.03333
Băgaciu,2549,24.36667,46.26667
Avrig,14032,24.38333,45.71667
Aţel,3576,24.46667,46.15
Ariceştii-Rahtivani,8764,25.83333,44.95
Alimpeşti,2232,23.8,45.08333
Albeşti,3279,27.86667,46.5
Albeşti,4503,25.0078,45.30955
Agrij,1374,23.09918,47.06685
Agapia,4517,26.28333,47.16667
Adâncata,3083,26.43333,44.76667
Abrămuţ,2962,22.25,47.31667
Mioveni,29062,24.94198,44.95905
Izvoarele,2329,26.00119,45.28376
Călmățuiu de Sus,840,24.8123,44.02632
Sector 3,385439,26.16874,44.4234
Veliko Gradište,0,21.51646,44.76329
Velika Moštanica,2751,20.35395,44.66486
Toba,1099,20.55714,45.68943
Stubline,2898,20.13477,44.57476
Stari Lec,1341,20.96433,45.28401
Miratovac,2872,21.66456,42.25846
Jaša Tomić,3625,20.85546,45.44725
Gardinovci,1515,20.13558,45.20359
Donji Milanovac,2410,22.1517,44.46593
Blace,0,21.28583,43.29528
Voždovac,0,20.47583,44.77833
Varna,1549,19.6515,44.67914
Valjevo,61035,19.89821,44.27513
Lipnički Šor,2240,19.26572,44.58058
Krivaja,1296,19.59153,44.55021
Apatin,18320,18.978,45.6726
Zuyevka,11953,51.13355,58.40503
Zimovniki,17678,42.4721,47.1474
Zheleznogorsk,97900,35.3711,52.331
Zelenchukskaya,21117,41.5894,43.85804
Zalukokoazhe,9997,43.21556,43.90389
Yelkhovka,3142,50.28319,53.86668
Yartsevo,52706,32.69639,55.06667
Yaksatovo,3376,48.01514,46.24343
Vydropuzhsk,1100,34.84287,57.3647
Vychegodskiy,12923,46.89842,61.24702
Voznesenskoye,6252,42.75694,54.89
Voyvozh,3727,54.96346,62.89198
Visim,1699,59.5014,57.6488
Vishnyakovskiye Dachi,1773,38.13334,55.7647
Vinogradnyy,3250,37.32125,45.0561
Verkhniy Fiagdon,1102,44.30604,42.83454
Verbilki,6708,37.6,56.53333
Uspenskaya,4682,41.06696,45.76448
Uritsk,55037,30.17528,59.83889
Ulu-Telyak,3287,56.9827,54.9157
Tsentral’nyy,2958,42.78869,56.297
Tovarkovo,13708,35.9386,54.67617
Torzhok,48546,34.96221,57.0436
Tolstoy-Yurt,7772,45.77901,43.44548
Tishchenskoye,3437,41.67382,45.46056
Adygeysk,12208,39.19071,44.88414
Tarasovskiy,8949,40.36267,48.72727
Syntul,1842,41.29711,55.00327
Sverdlovskiy,5636,38.14978,55.90968
Surazh,11962,32.39178,53.01747
Suna,2400,50.05884,57.83379
Sudogda,13277,40.86291,55.95394
Staropavlovskaya,3081,43.63278,43.84889
Staronizhestebliyevskaya,10478,38.44304,45.38315
Starodubskoye,4104,44.01528,44.56306
Siva,4744,54.38037,58.38204
Sinyavino,3593,31.0711,59.90781
Novosin’kovo,8073,37.32871,56.37737
Sibay,61590,58.66583,52.71806
Shchigry,19198,36.90432,51.87555
Sary-Tyuz,3188,41.89523,43.90181
Salmi,3800,31.85185,61.36971
Synevyrska Poliana,1355,23.6891,48.58484
Rzhyshchiv,7993,31.04069,49.96729
Richky,1319,23.64617,50.27706
Radens’k,3972,32.92787,46.5486
Pryyutivka,3148,33.06617,48.72925
Primorskiy,12560,35.4786,45.11201
Pryazovske,6578,35.64082,46.73123
Koktebel,2807,35.24767,44.96462
Otyniia,5444,24.86115,48.73792
Oleksandriya,76097,33.11761,48.67466
Novyi Yarychiv,2841,24.30523,49.90444
Novovorontsovka,6248,33.92317,47.50499
Novohuivynske,0,28.69285,50.20816
Nevytske,1032,22.38813,48.67472
Nedoboyvtsi,2789,26.36724,48.43181
Myhove,3693,25.37574,48.15612
Mala Vyska,10382,31.63231,48.64694
Magazinka,1168,34.04969,45.86312
Lymany,2154,31.96848,46.73156
Lenkivtsi,2158,26.75856,48.50738
Lanchyn,7855,24.74923,48.55173
Krasnolesye,1061,34.23086,44.83259
Teple,5398,39.56284,48.31245
Kostryzhivka,2606,25.70916,48.65456
Kosmach,6204,24.37014,48.75
Kostiantynivka,91259,37.7069,48.5277
Kolomyia,60821,25.03712,48.52496
Kolchyno,4261,22.75784,48.46936
Kobleve,2385,31.20804,46.66499
Kyslytsya,2973,29.03616,45.40802
Kehychivka,5771,35.76153,49.28656
Kapitanivka,2539,31.71627,48.92016
Kalynivka,3471,32.18071,47.04732
Kadubivtsi,3528,25.77021,48.58046
Hrubna,1937,27.07309,48.45568
Grishino,1755,33.83098,45.64219
Hradyzk,6248,33.13941,49.23943
Holma,1635,29.84923,47.92886
Hnidyn,5400,30.71059,50.32899
Filatovka,516,33.7851,46.08192
Fastiv,44014,29.9177,50.0767
Dunayivtsi,2417,26.84084,49.02121
Dubliany,2086,23.39889,49.50335
Dmytrivka,3170,38.93661,47.93611
Dalnyk,1241,30.53031,46.22453
Chopovychi,2183,28.95334,50.83325
Oskil,3217,37.42598,49.1785
Cherniakhiv,9214,28.67018,50.45652
Chornoliztsi,2965,24.89883,48.83221
Kalynove,3042,30.44139,49.38036
Bushtyno,8516,23.48576,48.0473
Brayiliv,4559,28.16472,49.10671
Boianchuk,1033,25.95393,48.49033
Bochkivtsi,2004,26.17259,48.4302
Bobovo,2216,22.89585,48.07166
Bezliudivka,9296,36.26539,49.87547
Belaya,3728,25.77059,49.029
Bairachky,1065,38.60174,48.392
Askaniya-Nova,2696,33.87128,46.45406
Andriivka,1203,30.08481,46.22099
Ilichanka,1321,30.8124,46.61204
Kopashnovo,3010,23.48366,48.21764
Kirove,3291,35.69512,47.65311
Orekhovo,3049,33.6318,45.12944
Pochetnoye,1247,33.76588,45.99495
Sovkhoznoye,1109,34.01068,45.03061
Khlibodarske,2570,30.59374,46.48455
Husiatyn,1311,26.22299,49.07015
Rukungiri,14000,29.94194,-0.84111
Kyenjojo,18600,30.62139,0.63278
Kampala,1353189,32.58219,0.31628
Jinja,93061,33.20317,0.43902
Bududa,0,34.33112,1.01118
Abim,0,33.67611,2.70167
Cottonwood,1264,-85.30493,31.04879
Cullman,15350,-86.84361,34.17482
Daleville,5141,-85.71299,31.31017
East Florence,35733,-87.64947,34.80953
Falkville,1268,-86.90862,34.36843
Inverness,1621,-85.74606,32.01488
The Crossings,22758,-80.40117,25.67066
Augusta,43459,-81.97484,33.47097
Byron,5105,-83.75963,32.65376
Colquitt,1886,-84.73325,31.17129
Dawsonville,2525,-84.11908,34.42121
Evans,29011,-82.13067,33.53375
Indian Springs,2241,-85.1644,34.95785
Macon,91351,-83.6324,32.84069
Omega,1230,-83.5935,31.34102
Rossville,3997,-85.28607,34.98313
Savannah,147780,-81.09983,32.08354
Statesboro,30721,-81.78317,32.44879
Sugar Hill,21747,-84.03352,34.10649
Temple,4313,-85.03244,33.73705
Vidalia,10679,-82.41346,32.21769
Watkinsville,2872,-83.40877,33.8629
Whitemarsh Island,6792,-81.01678,32.02882
Woodstock,29898,-84.51938,34.10149
Alorton,1933,-90.12011,38.58977
Centreville,5027,-90.12511,38.58338
Chrisman,1272,-87.67364,39.80365
Christopher,2779,-89.05341,37.97255
Hillsboro,5726,-89.4954,39.16128
Maryville,7902,-89.95593,38.72366
Morrisonville,1028,-89.45565,39.42005
Payson,1011,-91.24237,39.81699
Sherman,4605,-89.60482,39.89366
Villa Grove,2495,-88.16227,39.86281
Windsor,1162,-88.59478,39.44087
Austin,4295,-85.80803,38.75839
Cambridge City,1784,-85.17163,39.81255
Columbus,46690,-85.92138,39.20144
Country Squire Lakes,3571,-85.69858,39.03478
Knightstown,2120,-85.52636,39.7956
Linton,5284,-87.16585,39.03477
Mooresville,9623,-86.37416,39.61282
Mount Vernon,6550,-87.89503,37.93227
Newport,489,-87.40863,39.8842
Seymour,19478,-85.89025,38.95922
Clearwater,2537,-97.50449,37.5028
Maize,4362,-97.46727,37.77918
Burkesville,1515,-85.37052,36.79034
Eminence,2535,-85.18051,38.37007
Fort Wright,5781,-84.53411,39.05173
Graymoor-Devondale,2950,-85.62302,38.27313
Henderson,28890,-87.59001,37.83615
